,StateName,DistrictName,BlockName,VillageName,Contaminents
598,KARNATAKA,SHIMOGA,SORAB,UDRI-UADDIGERE,"Fluoride : 1.400, Iron : 0.350, Chloride : 370.000, Nitrate : 45.000, Hardness : 510.000, Residual Chlorine : 0.250"
599,KARNATAKA,SHIMOGA,SORAB,UDRI-UADDIGERE,"Fluoride : 1.400, Iron : 0.400, Chloride : 380.000, Nitrate : 50.000, Hardness : 300.000, Residual Chlorine : 0.300"
600,KARNATAKA,SHIMOGA,SORAB,UPPALLI,"Fluoride : 1.100, Iron : 0.500, Chloride : 400.000, Nitrate : 45.000, Hardness : 510.000, Residual Chlorine : 0.300"
601,KARNATAKA,SHIMOGA,TIRTHAHALLI,AGUMBE,"Fluoride : 0.500, Iron : 0.300, Chloride : 300.000, Nitrate : 50.000, Hardness : 250.000"
602,KARNATAKA,SHIMOGA,TIRTHAHALLI,AGUMBE,"Fluoride : 1.200, Iron : 0.500, Chloride : 250.000, Nitrate : 70.000, Hardness : 300.000"
603,KARNATAKA,SHIMOGA,TIRTHAHALLI,AGUMBE,"Fluoride : 1.100, Iron : 0.400, Chloride : 250.000, Nitrate : 70.000, Hardness : 300.000"
604,KARNATAKA,SHIMOGA,TIRTHAHALLI,AGUMBE,"Fluoride : 0.500, Iron : 0.500, Chloride : 500.000, Nitrate : 65.000, Hardness : 450.000"
605,KARNATAKA,SHIMOGA,TIRTHAHALLI,HOSUR,"Fluoride : 0.500, Chloride : 175.000, Nitrate : 65.000, Hardness : 250.000"
606,KARNATAKA,SHIMOGA,TIRTHAHALLI,HOSUR,"Fluoride : 0.500, Chloride : 300.000, Nitrate : 55.000, Hardness : 250.000"
607,KARNATAKA,SHIMOGA,TIRTHAHALLI,HOSUR,"Fluoride : 0.500, Chloride : 300.000, Nitrate : 50.000, Hardness : 450.000"
608,KARNATAKA,SHIMOGA,TIRTHAHALLI,AGALABAGILU,"Fluoride : 0.500, Chloride : 450.000, Nitrate : 50.000, Hardness : 350.000"
609,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARAGA,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 55.000, Hardness : 100.000"
610,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARAGA,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 75.000, Hardness : 450.000"
611,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARAGA,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 75.000, Hardness : 100.000"
612,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARAGA,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 60.000, Hardness : 100.000"
613,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARAGA,"Fluoride : 0.500, Chloride : 300.000, Nitrate : 75.000, Hardness : 150.000"
614,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARALASURALI,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 55.000, Hardness : 100.000"
615,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARALASURALI,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 75.000, Hardness : 100.000"
616,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARALASURALI,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 75.000, Hardness : 100.000"
617,KARNATAKA,SHIMOGA,TIRTHAHALLI,BANDYA,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 75.000, Hardness : 100.000"
618,KARNATAKA,SHIMOGA,TIRTHAHALLI,MALALURU,"Fluoride : 0.500, Nitrate : 50.000, Calcium : 250.000, Hardness : 500.000"
619,KARNATAKA,SHIMOGA,TIRTHAHALLI,MALALURU,"Fluoride : 0.500, Iron : 0.500, Chloride : 250.000, Nitrate : 50.010, Hardness : 450.000"
620,KARNATAKA,SHIMOGA,TIRTHAHALLI,BASAVANI,"Fluoride : 0.500, Chloride : 650.000, Nitrate : 75.000, Hardness : 450.000"
621,KARNATAKA,SHIMOGA,TIRTHAHALLI,BASAVANI,"Fluoride : 0.500, Iron : 0.500, Chloride : 350.000, Nitrate : 55.000, Hardness : 450.000"
622,KARNATAKA,SHIMOGA,TIRTHAHALLI,BASAVANI,"Fluoride : 0.500, Iron : 0.300, Chloride : 500.000, Nitrate : 65.000, Hardness : 500.000"
623,KARNATAKA,SHIMOGA,TIRTHAHALLI,BASAVANI,"Fluoride : 1.000, Iron : 0.500, Chloride : 300.000, Nitrate : 75.000, Hardness : 400.000"
624,KARNATAKA,SHIMOGA,TIRTHAHALLI,BASAVANI,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 75.000, Hardness : 7.000"
625,KARNATAKA,SHIMOGA,TIRTHAHALLI,BASAVANI,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 65.000, Hardness : 350.000"
626,KARNATAKA,SHIMOGA,TIRTHAHALLI,BASAVANI,"Chloride : 250.000, Nitrate : 50.000, Hardness : 600.000"
627,KARNATAKA,SHIMOGA,TIRTHAHALLI,BEJJAVALLI,"Fluoride : 0.500, Iron : 0.500, Chloride : 500.000, Nitrate : 65.000, Hardness : 550.000"
628,KARNATAKA,SHIMOGA,TIRTHAHALLI,BEJJAVALLI,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 60.000, Hardness : 450.000"
629,KARNATAKA,SHIMOGA,TIRTHAHALLI,BEJJAVALLI,"Fluoride : 1.000, Iron : 0.500, Chloride : 500.000, Nitrate : 65.000, Hardness : 500.000"
630,KARNATAKA,SHIMOGA,TIRTHAHALLI,BEJJAVALLI,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 65.000, Hardness : 550.000"
631,KARNATAKA,SHIMOGA,TIRTHAHALLI,BEJJAVALLI,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 70.000, Hardness : 400.000"
632,KARNATAKA,SHIMOGA,TIRTHAHALLI,BEJJAVALLI,"Fluoride : 0.500, Iron : 0.500, Chloride : 600.000, Nitrate : 60.000, Hardness : 450.000"
633,KARNATAKA,SHIMOGA,TIRTHAHALLI,BEJJAVALLI,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 65.000, Hardness : 500.000"
634,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 250.000, Nitrate : 75.000, Hardness : 500.000"
635,KARNATAKA,SHIMOGA,TIRTHAHALLI,MAHESHI,"Fluoride : 0.500, Iron : 0.500, Chloride : 500.000, Nitrate : 65.000, Hardness : 350.000"
636,KARNATAKA,SHIMOGA,TIRTHAHALLI,MAHESHI,"Fluoride : 0.500, Iron : 0.500, Chloride : 350.000, Nitrate : 65.000, Hardness : 450.000"
637,KARNATAKA,SHIMOGA,TIRTHAHALLI,BIDARAGODU,"Fluoride : 0.500, Chloride : 550.000, Nitrate : 55.000, Hardness : 175.000"
638,KARNATAKA,SHIMOGA,TIRTHAHALLI,BIDARAGODU,"Fluoride : 0.500, Chloride : 175.000, Nitrate : 50.000, Hardness : 450.000"
639,KARNATAKA,SHIMOGA,TIRTHAHALLI,BIDARAGODU,"Fluoride : 0.500, Chloride : 350.000, Hardness : 350.000"
640,KARNATAKA,SHIMOGA,TIRTHAHALLI,BIDARAGODU,"Fluoride : 0.500, Chloride : 450.000, Nitrate : 75.000, Hardness : 450.000"
641,KARNATAKA,SHIMOGA,TIRTHAHALLI,BHANDYA,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 550.000"
642,KARNATAKA,SHIMOGA,TIRTHAHALLI,BHANDYA,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 65.000, Hardness : 550.000"
643,KARNATAKA,SHIMOGA,TIRTHAHALLI,BHANDYA,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 65.000, Hardness : 450.000"
644,KARNATAKA,SHIMOGA,TIRTHAHALLI,BHANDYA,"Fluoride : 1.000, Iron : 0.500, Chloride : 700.000, Nitrate : 55.000, Hardness : 550.000"
645,KARNATAKA,SHIMOGA,TIRTHAHALLI,BHANDYA,"Fluoride : 1.000, Iron : 0.500, Chloride : 650.000, Nitrate : 75.000, Hardness : 550.000"
646,KARNATAKA,SHIMOGA,TIRTHAHALLI,BHANDYA,"Fluoride : 1.000, Iron : 0.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 550.000"
647,KARNATAKA,SHIMOGA,TIRTHAHALLI,HOSABEDU,"Fluoride : 1.000, Iron : 0.500, Chloride : 650.000, Nitrate : 65.000, Hardness : 450.000"
648,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUKKE,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 70.000, Hardness : 550.000"
649,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUKKE,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 80.000, Hardness : 550.000"
650,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUKKE,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 500.000"
651,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUKKE,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 70.000, Hardness : 450.000"
652,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUKKE,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 75.000, Hardness : 550.000"
653,KARNATAKA,SHIMOGA,TIRTHAHALLI,DEMLAPURA,"Fluoride : 1.000, Iron : 0.500, Chloride : 700.000, Nitrate : 75.000, Hardness : 450.000"
654,KARNATAKA,SHIMOGA,TIRTHAHALLI,DEMLAPURA,"Fluoride : 1.000, Iron : 0.500, Chloride : 650.000, Nitrate : 65.000, Hardness : 450.000"
655,KARNATAKA,SHIMOGA,TIRTHAHALLI,DEMLAPURA,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 70.000, Hardness : 500.000"
656,KARNATAKA,SHIMOGA,TIRTHAHALLI,DEMLAPURA,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 75.000, Hardness : 550.000"
657,KARNATAKA,SHIMOGA,TIRTHAHALLI,DEMLAPURA,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 550.000"
658,KARNATAKA,SHIMOGA,TIRTHAHALLI,DEVANGI,"Fluoride : 0.500, Iron : 0.300, Chloride : 250.000, Nitrate : 50.000, Hardness : 400.000"
659,KARNATAKA,SHIMOGA,TIRTHAHALLI,DEVANGI,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 50.000, Hardness : 400.000"
660,KARNATAKA,SHIMOGA,TIRTHAHALLI,DEVANGI,"Fluoride : 0.500, Iron : 0.500, Chloride : 300.000, Nitrate : 70.000, Hardness : 350.000"
661,KARNATAKA,SHIMOGA,TIRTHAHALLI,DEVANGI,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 55.000, Hardness : 350.000"
662,KARNATAKA,SHIMOGA,TIRTHAHALLI,DEVANGI,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 65.000, Hardness : 450.000"
663,KARNATAKA,SHIMOGA,TIRTHAHALLI,DEVANGI,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 65.000, Hardness : 350.000"
664,KARNATAKA,SHIMOGA,TIRTHAHALLI,GUDDEKOPPA,"Fluoride : 0.500, Iron : 0.500, Chloride : 550.000, Nitrate : 75.000, Hardness : 450.000"
665,KARNATAKA,SHIMOGA,TIRTHAHALLI,GUDDEKOPPA,"Fluoride : 0.500, Iron : 0.500, Chloride : 250.000, Nitrate : 55.000, Hardness : 550.000"
666,KARNATAKA,SHIMOGA,TIRTHAHALLI,GUDDEKOPPA,"Fluoride : 1.000, Iron : 0.500, Chloride : 850.000, Nitrate : 65.000, Hardness : 550.000"
667,KARNATAKA,SHIMOGA,TIRTHAHALLI,GUDDEKOPPA,"Fluoride : 0.500, Iron : 0.500, Chloride : 600.000, Nitrate : 70.000, Hardness : 550.000"
668,KARNATAKA,SHIMOGA,TIRTHAHALLI,GUDDEKOPPA,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 75.000, Hardness : 450.000"
669,KARNATAKA,SHIMOGA,TIRTHAHALLI,JAGATAGARU,"Fluoride : 0.500, Iron : 0.500, Chloride : 550.000, Nitrate : 75.000, Hardness : 450.000"
670,KARNATAKA,SHIMOGA,TIRTHAHALLI,JAMBETALLUR,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 55.000, Hardness : 550.000"
671,KARNATAKA,SHIMOGA,TIRTHAHALLI,JAMBETALLUR,"Fluoride : 0.500, Iron : 0.500, Chloride : 250.000, Nitrate : 65.000, Hardness : 500.000"
672,KARNATAKA,SHIMOGA,TIRTHAHALLI,MALALI,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 65.000, Hardness : 400.000"
673,KARNATAKA,SHIMOGA,TIRTHAHALLI,MARAGALALE,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 75.000, Hardness : 450.000"
674,KARNATAKA,SHIMOGA,TIRTHAHALLI,KARADIGA,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 65.000, Hardness : 100.000"
675,KARNATAKA,SHIMOGA,TIRTHAHALLI,SHANKARAHALLI,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 50.000, Hardness : 100.000"
676,KARNATAKA,SHIMOGA,TIRTHAHALLI,SHANKARAHALLI,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 55.000, Hardness : 100.000"
677,KARNATAKA,SHIMOGA,TIRTHAHALLI,ALASE,"Fluoride : 0.500, Iron : 0.500, Chloride : 500.000, Nitrate : 65.000, Hardness : 450.000"
678,KARNATAKA,SHIMOGA,TIRTHAHALLI,ALASE,"Fluoride : 0.500, Iron : 0.500, Chloride : 250.000, Nitrate : 75.000, Hardness : 550.000"
679,KARNATAKA,SHIMOGA,TIRTHAHALLI,ALASE,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 500.000"
680,KARNATAKA,SHIMOGA,TIRTHAHALLI,ALASE,"Fluoride : 0.500, Iron : 0.500, Chloride : 250.000, Nitrate : 65.000, Hardness : 450.000"
681,KARNATAKA,SHIMOGA,TIRTHAHALLI,ALASE,"Fluoride : 1.000, Iron : 0.500, Chloride : 650.000, Nitrate : 75.000, Hardness : 450.000"
682,KARNATAKA,SHIMOGA,TIRTHAHALLI,ALASE,"Fluoride : 1.000, Iron : 0.500, Chloride : 800.000, Nitrate : 90.000, Hardness : 550.000"
683,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARANAHALLI,"Fluoride : 1.000, Iron : 0.500, Chloride : 600.000, Nitrate : 75.000, Hardness : 550.000"
684,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARANAHALLI,"Fluoride : 1.000, Iron : 0.500, Chloride : 800.000, Nitrate : 90.000, Hardness : 550.000"
685,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARANAHALLI,"Fluoride : 1.000, Iron : 0.500, Chloride : 850.000, Nitrate : 90.000, Hardness : 550.000"
686,KARNATAKA,SHIMOGA,TIRTHAHALLI,BASAVANAGADDE,"Fluoride : 1.000, Iron : 0.500, Chloride : 850.000, Nitrate : 65.000, Hardness : 450.000"
687,KARNATAKA,SHIMOGA,TIRTHAHALLI,BASAVANAGADDE,"Fluoride : 0.500, Iron : 0.500, Chloride : 250.000, Nitrate : 75.000, Hardness : 750.000"
688,KARNATAKA,SHIMOGA,TIRTHAHALLI,HANAGERE,"Fluoride : 0.500, Iron : 0.500, Chloride : 550.000, Nitrate : 75.000, Hardness : 550.000"
689,KARNATAKA,SHIMOGA,TIRTHAHALLI,HANAGERE,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 65.000, Hardness : 450.000"
690,KARNATAKA,SHIMOGA,TIRTHAHALLI,HANAGERE,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 65.000, Hardness : 500.000"
691,KARNATAKA,SHIMOGA,TIRTHAHALLI,HANAGERE,"Fluoride : 0.500, Iron : 0.500, Chloride : 550.000, Nitrate : 65.000, Hardness : 450.000"
692,KARNATAKA,SHIMOGA,TIRTHAHALLI,HANAGERE,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 70.000, Hardness : 550.000"
693,KARNATAKA,SHIMOGA,TIRTHAHALLI,SIRANALLI,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 450.000"
694,KARNATAKA,SHIMOGA,TIRTHAHALLI,SIRANALLI,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 550.000"
695,KARNATAKA,SHIMOGA,TIRTHAHALLI,SIRANALLI,"Fluoride : 1.000, Iron : 0.500, Chloride : 850.000, Nitrate : 80.000, Hardness : 550.000"
696,KARNATAKA,SHIMOGA,TIRTHAHALLI,ANDAGERE,"Fluoride : 0.500, Chloride : 550.000, Nitrate : 40.000, Hardness : 550.000"
697,KARNATAKA,SHIMOGA,TIRTHAHALLI,ANDAGERE,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 75.000, TDS : 10.000, Hardness : 350.000"
698,KARNATAKA,SHIMOGA,TIRTHAHALLI,ANDAGERE,"Fluoride : 0.500, Chloride : 550.000, Nitrate : 55.000, Hardness : 500.000"
699,KARNATAKA,SHIMOGA,TIRTHAHALLI,HAROGOLIGE,"Fluoride : 0.500, Chloride : 450.000, Nitrate : 45.000, Hardness : 150.000"
700,KARNATAKA,SHIMOGA,TIRTHAHALLI,HAROGOLIGE,"Fluoride : 0.500, Chloride : 550.000, Nitrate : 55.000, Hardness : 450.000"
701,KARNATAKA,SHIMOGA,TIRTHAHALLI,HAROGOLIGE,"Fluoride : 0.500, Chloride : 450.000, Nitrate : 75.000, Hardness : 450.000"
702,KARNATAKA,SHIMOGA,TIRTHAHALLI,HEDDURU,"Fluoride : 1.000, Iron : 0.500, Chloride : 450.000, Nitrate : 65.000, Hardness : 400.000"
703,KARNATAKA,SHIMOGA,TIRTHAHALLI,HEDDURU,"Fluoride : 0.500, Iron : 0.500, Chloride : 300.000, Hardness : 450.000"
704,KARNATAKA,SHIMOGA,TIRTHAHALLI,HEDDURU,"Fluoride : 0.500, Chloride : 350.000, Hardness : 450.000"
705,KARNATAKA,SHIMOGA,TIRTHAHALLI,KADEGERE,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 65.000, Hardness : 450.000"
706,KARNATAKA,SHIMOGA,TIRTHAHALLI,KADEGERE,"Fluoride : 0.500, Chloride : 400.000, Nitrate : 75.000, Hardness : 350.000"
707,KARNATAKA,SHIMOGA,TIRTHAHALLI,HORABAILU,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 50.010, Hardness : 350.000"
708,KARNATAKA,SHIMOGA,TIRTHAHALLI,HORABAILU,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 65.000, Hardness : 550.000"
709,KARNATAKA,SHIMOGA,TIRTHAHALLI,ARALAPURA,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 65.000, Hardness : 600.000"
710,KARNATAKA,SHIMOGA,TIRTHAHALLI,CHANGARU,"Fluoride : 0.500, Chloride : 450.000, Nitrate : 55.000, Hardness : 450.000"
711,KARNATAKA,SHIMOGA,TIRTHAHALLI,CHANGARU,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 65.000, Hardness : 450.000"
712,KARNATAKA,SHIMOGA,TIRTHAHALLI,HONNATHALU,"Fluoride : 0.500, Chloride : 450.000, Nitrate : 65.000, Hardness : 450.000"
713,KARNATAKA,SHIMOGA,TIRTHAHALLI,HONNATHALU,"Fluoride : 0.500, Chloride : 175.000, Nitrate : 45.000, Hardness : 500.000"
714,KARNATAKA,SHIMOGA,TIRTHAHALLI,HONNATHALU,"Fluoride : 0.500, Chloride : 275.000, Nitrate : 65.000, Hardness : 300.000"
715,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUNDA,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 55.000, Hardness : 450.000"
716,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUNDA,"Fluoride : 0.500, Chloride : 450.000, Nitrate : 55.000, Hardness : 250.000"
717,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUNDA,"Fluoride : 0.500, Chloride : 450.000, Nitrate : 65.000, Hardness : 450.000"
718,KARNATAKA,SHIMOGA,TIRTHAHALLI,NERATURU,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 55.000, Hardness : 550.000"
719,KARNATAKA,SHIMOGA,TIRTHAHALLI,NERATURU,"Fluoride : 0.500, Chloride : 450.000, Nitrate : 75.000, Hardness : 450.000"
720,KARNATAKA,SHIMOGA,TIRTHAHALLI,NERATURU,"Fluoride : 0.500, Chloride : 150.000, Nitrate : 75.000, Hardness : 550.000"
721,KARNATAKA,SHIMOGA,TIRTHAHALLI,NERATURU,"Fluoride : 0.500, Chloride : 500.000, Nitrate : 75.000, Hardness : 550.000"
722,KARNATAKA,SHIMOGA,TIRTHAHALLI,HOSAHALLI,"Fluoride : 0.500, Chloride : 100.000, Nitrate : 65.000, Hardness : 100.000"
723,KARNATAKA,SHIMOGA,TIRTHAHALLI,HOSAHALLI,"Fluoride : 0.500, Chloride : 100.000, Nitrate : 75.000, Hardness : 100.000"
724,KARNATAKA,SHIMOGA,TIRTHAHALLI,HOSAHALLI,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 65.000, Hardness : 100.000"
725,KARNATAKA,SHIMOGA,TIRTHAHALLI,HOSAHALLI,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 55.000, Hardness : 450.000"
726,KARNATAKA,SHIMOGA,TIRTHAHALLI,HOSAHALLI,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 55.000, Hardness : 100.000"
727,KARNATAKA,SHIMOGA,TIRTHAHALLI,KODLU,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 90.000, Hardness : 100.000"
728,KARNATAKA,SHIMOGA,TIRTHAHALLI,KODLU,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 80.000, Hardness : 350.000"
729,KARNATAKA,SHIMOGA,TIRTHAHALLI,KODLU,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 50.000, Hardness : 100.000"
730,KARNATAKA,SHIMOGA,TIRTHAHALLI,LAKKUNDA,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 75.000, Hardness : 100.000"
731,KARNATAKA,SHIMOGA,TIRTHAHALLI,LAKKUNDA,"Fluoride : 0.500, Chloride : 250.000, Nitrate : 65.000, Hardness : 450.000"
732,KARNATAKA,SHIMOGA,TIRTHAHALLI,LAKKUNDA,"Fluoride : 0.500, Chloride : 450.000, Nitrate : 75.000, Hardness : 350.000"
733,KARNATAKA,SHIMOGA,TIRTHAHALLI,LAKKUNDA,"Fluoride : 0.500, Chloride : 350.000, Nitrate : 60.000, Hardness : 350.000"
734,KARNATAKA,SHIMOGA,TIRTHAHALLI,ALURU,"Fluoride : 0.500, Iron : 0.500, Chloride : 250.000, Nitrate : 75.000, Hardness : 500.000"
735,KARNATAKA,SHIMOGA,TIRTHAHALLI,HALAVINAHALLI,"Fluoride : 0.500, Iron : 0.500, Chloride : 850.000, Nitrate : 80.000, Hardness : 550.000"
736,KARNATAKA,SHIMOGA,TIRTHAHALLI,KOLLIGE,"Fluoride : 0.800, Iron : 0.400, Chloride : 300.000, Nitrate : 70.000, Hardness : 200.000"
737,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 45.000, Hardness : 500.000"
738,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Nitrate : 500.000, Fluoride : 0.500, Iron : 0.500, Chloride : 250.000, Hardness : 650.000"
739,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 75.000, Hardness : 550.000"
740,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 650.000, Nitrate : 70.000, Hardness : 550.000"
741,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 550.000, Nitrate : 75.000, Hardness : 550.000"
742,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 1.000, Iron : 0.500, Chloride : 700.000, Nitrate : 65.000, Hardness : 500.000"
743,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 600.000, Nitrate : 65.000, Hardness : 500.000"
744,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 500.000"
745,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 750.000, Nitrate : 75.000, Hardness : 550.000"
746,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 1.000, Chloride : 700.000, Nitrate : 70.000, Hardness : 600.000"
747,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 1.000, Iron : 0.500, Chloride : 800.000, Nitrate : 65.000, Hardness : 550.000"
748,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 1.000, Chloride : 700.000, Nitrate : 70.000, Hardness : 500.000"
749,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 800.000, Nitrate : 75.000, Hardness : 450.000"
750,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 1.000, Chloride : 350.000, Nitrate : 65.000, Hardness : 550.000"
751,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 450.000, Nitrate : 65.000, Hardness : 550.000"
752,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 850.000, Nitrate : 80.000, Hardness : 550.000"
753,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 1.000, Chloride : 250.000, Nitrate : 45.000, Hardness : 100.000"
754,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 1.000, Iron : 0.500, Chloride : 950.000, Nitrate : 75.000, Hardness : 550.000"
755,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Iron : 0.500, Chloride : 700.000, Nitrate : 70.000, Hardness : 450.000"
756,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Fluoride : 0.500, Chloride : 850.000, Nitrate : 85.000, Hardness : 350.500"
757,KARNATAKA,SHIMOGA,TIRTHAHALLI,KUDUMALLIGE,"Iron : 5.000, Fluoride : 0.500, Chloride : 450.000, Nitrate : 70.000, Hardness : 450.000"
758,KARNATAKA,SHIMOGA,TIRTHAHALLI,JAMBAVATHI,"Nitrate : 500.000, Fluoride : 0.500, Chloride : 250.000, Hardness : 600.000"
